# Transient PWP + FS - H20
# Source: E:\Github\MCP_Geostudio\H20\training\H20\solved_gsz
# Rain scenarios: 3, Total rows: 58
# Units: time=days, rain=inches, PWP=psf, FS=dimensionless
#
rain_id,step,elapsed_days,step_rain_in,cum_rain_in,fs,return_period_yr,storm_duration_days,shape_param,antecedent_state,total_depth_in,n_nodes,PWP_N001,PWP_N002,PWP_N003,PWP_N004,PWP_N005,PWP_N006,PWP_N007,PWP_N008,PWP_N009,PWP_N010,PWP_N011,PWP_N012,PWP_N013,PWP_N014,PWP_N015,PWP_N016,PWP_N017,PWP_N018,PWP_N019,PWP_N020,PWP_N021,PWP_N022,PWP_N023,PWP_N024,PWP_N025,PWP_N026,PWP_N027,PWP_N028,PWP_N029,PWP_N030,PWP_N031,PWP_N032,PWP_N033,PWP_N034,PWP_N035,PWP_N036,PWP_N037,PWP_N038,PWP_N039,PWP_N040,PWP_N041,PWP_N042,PWP_N043,PWP_N044,PWP_N045,PWP_N046,PWP_N047,PWP_N048,PWP_N049,PWP_N050,PWP_N051,PWP_N052,PWP_N053,PWP_N054,PWP_N055,PWP_N056,PWP_N057,PWP_N058,PWP_N059,PWP_N060,PWP_N061,PWP_N062,PWP_N063,PWP_N064,PWP_N065,PWP_N066,PWP_N067,PWP_N068,PWP_N069,PWP_N070,PWP_N071,PWP_N072,PWP_N073,PWP_N074,PWP_N075,PWP_N076,PWP_N077,PWP_N078,PWP_N079,PWP_N080,PWP_N081,PWP_N082,PWP_N083,PWP_N084,PWP_N085,PWP_N086,PWP_N087,PWP_N088,PWP_N089,PWP_N090,PWP_N091,PWP_N092,PWP_N093,PWP_N094,PWP_N095,PWP_N096,PWP_N097,PWP_N098,PWP_N099,PWP_N100,PWP_N101,PWP_N102,PWP_N103,PWP_N104,PWP_N105,PWP_N106,PWP_N107,PWP_N108,PWP_N109,PWP_N110,PWP_N111,PWP_N112,PWP_N113,PWP_N114,PWP_N115,PWP_N116,PWP_N117,PWP_N118,PWP_N119,PWP_N120,PWP_N121,PWP_N122,PWP_N123,PWP_N124,PWP_N125,PWP_N126,PWP_N127,PWP_N128,PWP_N129,PWP_N130,PWP_N131,PWP_N132,PWP_N133,PWP_N134,PWP_N135,PWP_N136,PWP_N137,PWP_N138,PWP_N139,PWP_N140,PWP_N141,PWP_N142,PWP_N143,PWP_N144,PWP_N145,PWP_N146,PWP_N147,PWP_N148,PWP_N149,PWP_N150,PWP_N151,PWP_N152,PWP_N153,PWP_N154,PWP_N155,PWP_N156,PWP_N157,PWP_N158,PWP_N159,PWP_N160,PWP_N161,PWP_N162,PWP_N163,PWP_N164,PWP_N165,PWP_N166,PWP_N167,PWP_N168,PWP_N169,PWP_N170,PWP_N171,PWP_N172,PWP_N173,PWP_N174,PWP_N175,PWP_N176,PWP_N177,PWP_N178,PWP_N179,PWP_N180,PWP_N181,PWP_N182,PWP_N183,PWP_N184,PWP_N185,PWP_N186,PWP_N187,PWP_N188,PWP_N189,PWP_N190,PWP_N191,PWP_N192,PWP_N193,PWP_N194,PWP_N195,PWP_N196,PWP_N197,PWP_N198,PWP_N199,PWP_N200,PWP_N201
1,10,30.0,2.593277,1560.394478,1.16701,1.683,3,0.3805,normal,5.3221,201,3547.9018,2958.1986,2386.8538,1831.2322,1287.1314,749.1306,499.4204,0.0,2958.1335,1287.1102,3547.8334,2386.7983,1831.1918,749.1306,499.4204,0.0,2957.9229,1287.0414,3547.612,2386.6189,1831.0613,749.1306,499.4204,0.0,1286.9095,3547.1881,749.1305,499.4203,0.0,2957.5194,2386.2751,1830.8109,2956.8386,1286.6864,3546.4729,2385.6945,1830.3877,749.1304,499.4203,0.0,2955.7514,2384.7663,1829.7102,1286.3288,3545.3314,749.1302,499.4201,0.0,1285.7755,3543.5743,749.1299,499.4199,0.0,2954.077,2383.3345,1828.6633,3540.9527,2951.5774,2381.1943,1827.0959,1284.9461,749.1295,499.4197,0.0,2947.9577,1283.7476,3537.1563,2378.0949,1824.8282,749.1286,499.4191,0.0,2942.8643,1282.1135,3531.8156,2373.7583,1821.6875,749.1288,499.4192,0.0,2935.8793,2367.8152,1817.6948,1280.1705,3524.511,749.1242,499.4161,0.0,3514.802,2926.5214,2359.7102,1812.3084,1280.4894,749.1388,499.4259,0.0,731.263,481.5634,0.0,1279.0641,3502.2902,2914.2996,2348.6344,777.7267,1804.2293,713.4317,463.7306,0.0,3486.7178,2898.8295,2333.7573,1791.3249,1271.8914,775.4066,695.5885,445.8901,0.0,3468.0744,2879.9865,2314.5407,1772.2467,1253.8315,759.7817,677.7562,428.0565,0.0,3446.6865,2858.0212,2291.0057,1746.5944,1226.3103,732.2529,659.8969,410.2063,0.0,2833.6295,1189.4796,3423.2748,2263.7559,1714.9258,690.7737,642.1242,392.4091,0.0,590.1143,3398.9805,2807.9868,2234.0389,1678.3617,1143.5083,634.578,623.9773,374.3855,0.0,2782.7461,1090.5759,3375.3394,2203.8337,1639.2945,561.8219,314.7512,-490.6919,-1174.909,0.0,3354.1682,2759.9295,2175.8248,1601.663,1037.0006,479.5515,55.0144,-835.017,-1373.3705,0.0,-200.6114,2741.671,2153.014,1570.3261,991.2951,411.7571,3337.341,-984.0707,-1373.372,0.0,-311.5326,3326.4957,2729.8537,2138.1031,1549.6341,961.2984,367.3052,3322.7487,2725.7631,2132.919,1542.4327,950.8349,352.8443,-339.1382,-1024.5097,-1373.372,0.0
1,11,31.0,1.740723,1562.135201,1.167009,1.683,3,0.3805,normal,5.3221,201,3555.6133,2965.5475,2393.1384,1835.8286,1289.5614,749.1319,499.4212,0.0,2965.4795,1289.5392,3555.5418,2393.0805,1835.7864,749.1319,499.4212,0.0,2965.2602,1289.4677,3555.3113,2392.8938,1835.6506,749.1318,499.4212,0.0,1289.3313,3554.8724,749.1318,499.4212,0.0,2964.8426,2392.538,1835.3916,2964.143,1289.1023,3554.1375,2391.9416,1834.9571,749.1316,499.4211,0.0,2963.0352,2390.9964,1834.2678,1288.7388,3552.9739,749.1314,499.421,0.0,1288.1822,3551.1982,749.1311,499.4208,0.0,2961.3438,2389.552,1833.2133,3548.5707,2958.8408,2387.4139,1831.652,1287.3579,749.1308,499.4205,0.0,2955.246,1286.1847,3544.7942,2384.3492,1829.4222,749.1299,499.4199,0.0,2950.2229,1284.6228,3539.5123,2380.1083,1826.3862,749.1301,499.4201,0.0,2943.3644,2374.3518,1822.6431,1282.8648,3532.3107,749.1254,499.417,0.0,3522.7369,2934.1812,2366.5338,1817.7051,1283.8329,749.1414,499.4276,0.0,731.2636,481.5638,0.0,1283.4249,3510.3586,2922.1472,2355.8078,780.3498,1810.2507,713.4326,463.7312,0.0,3494.8665,2906.82,2341.262,1797.996,1277.4266,779.5953,695.5892,445.8905,0.0,3476.1965,2888.0121,2322.2643,1779.4383,1260.246,765.2001,677.7567,428.0568,0.0,3454.6366,2865.9287,2298.77,1754.0752,1233.3221,738.5576,659.8975,410.2066,0.0,2841.2519,1196.7914,3430.8974,2271.3604,1722.4483,697.705,642.1245,392.4092,0.0,594.2878,3406.1429,2815.1787,2241.3027,1685.6938,1150.8425,641.759,623.9793,374.3867,0.0,2789.4148,1097.6833,3381.9613,2210.628,1646.2528,569.0138,321.7817,-482.5811,-1169.2442,0.0,3360.243,2766.0579,2182.1001,1608.143,1043.7001,486.4787,62.7264,-827.0083,-1373.3674,0.0,-193.1262,2747.3279,2158.8167,1576.3318,997.5162,418.1662,3342.9448,-977.5404,-1373.369,0.0,-305.2394,3331.7807,2735.1887,2143.5744,1555.2895,967.1293,373.2405,3327.921,2730.9838,2138.271,1547.9587,956.5166,358.5799,-333.3945,-1018.6932,-1373.369,0.0
1,12,32.0,1.370582,1563.505783,1.167008,1.683,3,0.3805,normal,5.3221,201,3563.0277,2972.6102,2399.1711,1840.2342,1291.8877,749.1331,499.422,0.0,2972.5394,1291.8646,3562.9533,2399.1109,1840.1903,749.1331,499.422,0.0,2972.312,1291.7904,3562.7143,2398.9172,1840.0495,749.133,499.422,0.0,1291.6499,3562.2616,749.1329,499.422,0.0,2971.8812,2398.5503,1839.7825,2971.1647,1291.4157,3561.5087,2397.9398,1839.3379,749.1328,499.4219,0.0,2970.0394,2396.9803,1838.6388,1291.0472,3560.3265,749.1326,499.4218,0.0,1290.4888,3558.5371,749.1323,499.4215,0.0,2968.3358,2395.5273,1837.5796,3555.9111,2965.8363,2393.3969,1836.0282,1289.6716,749.132,499.4213,0.0,2962.2754,1288.5261,3552.1642,2390.3739,1833.8409,749.1311,499.4207,0.0,2957.3335,1287.0378,3546.9533,2386.2367,1830.9139,749.1314,499.4209,0.0,2950.6143,2380.6744,1827.4215,1285.4633,3539.8694,749.1266,499.4177,0.0,3530.4486,2941.621,2373.1509,1822.9279,1287.0634,749.1439,499.4293,0.0,731.2641,481.5641,0.0,1287.6442,3518.2254,2929.7933,2362.7831,782.8846,1816.0908,713.4334,463.7317,0.0,3502.8403,2914.6321,2348.5813,1804.4807,1282.7894,783.6447,695.5898,445.8909,0.0,3484.1762,2895.8886,2329.8222,1786.4474,1266.4723,770.4441,677.7572,428.0571,0.0,3462.4822,2873.7227,2306.3972,1761.3897,1240.1444,744.6704,659.898,410.207,0.0,2848.8017,1203.9291,3438.4577,2278.8646,1729.8328,704.4347,642.1247,392.4094,0.0,598.2277,3413.2868,2822.3419,2248.509,1692.9278,1158.0341,648.7612,623.9812,374.3878,0.0,2796.0985,1104.6956,3388.6076,2217.4107,1653.1605,576.0655,328.4755,-474.8108,-1163.6127,0.0,3366.3805,2772.2409,2188.4078,1614.6225,1050.3612,493.3282,70.1916,-819.1605,-1373.3643,0.0,-185.7486,2753.0715,2164.6888,1582.382,1003.7547,424.5702,3348.6416,-970.9919,-1373.366,0.0,-298.9134,3337.1783,2740.6314,2149.1398,1561.0206,973.0186,379.2256,3333.2126,2736.3194,2143.7258,1553.5716,962.2716,364.3862,-327.5677,-1012.7942,-1373.366,0.0
1,13,33.0,0.01,1563.515783,1.167008,1.683,3,0.3805,normal,5.3221,201,3570.1547,2979.3966,2404.9625,1844.4587,1294.1163,749.1342,499.4228,0.0,2979.3232,1294.0924,3570.0776,2404.9001,1844.4133,749.1342,499.4228,0.0,2979.0882,1294.0158,3569.8305,2404.7,1844.2678,749.1342,499.4228,0.0,1293.8714,3569.3651,749.1341,499.4227,0.0,2978.6453,2404.3228,1843.9934,2977.914,1293.6326,3568.5965,2403.6998,1843.54,749.134,499.4226,0.0,2976.7742,2402.7287,1842.833,1293.2602,3567.3989,749.1338,499.4225,0.0,1292.7014,3565.6009,749.1335,499.4223,0.0,2975.0633,2401.2711,1841.7719,3562.9832,2972.5737,2399.1538,1840.2342,1291.8932,749.1331,499.4221,0.0,2969.0552,1290.7775,3559.275,2396.1793,1838.0937,749.1322,499.4215,0.0,2964.2046,1289.3642,3554.1462,2392.1528,1835.2796,749.1327,499.4218,0.0,2957.6363,2386.7917,1832.0387,1287.9715,3547.1934,749.1277,499.4185,0.0,3537.9417,2948.8464,2379.5691,1827.9857,1290.1879,749.1463,499.4309,0.0,731.2647,481.5645,0.0,1291.7312,3525.8934,2937.2415,2369.567,785.3373,1821.7587,713.4343,463.7323,0.0,3510.6398,2922.2676,2355.7205,1810.7883,1287.9913,787.5652,695.5903,445.8913,0.0,3492.0115,2903.6156,2337.2181,1793.2825,1272.5226,775.5269,677.7577,428.0574,0.0,3470.2191,2881.4006,2313.8888,1768.5447,1246.7892,750.6054,659.8986,410.2073,0.0,2856.2743,1210.9031,3445.9494,2286.2677,1737.0843,710.9783,642.125,392.4095,0.0,601.9655,3420.4048,2829.47,2255.6551,1700.0657,1165.0911,655.5977,623.983,374.389,0.0,2802.7896,1111.6172,3395.2697,2224.1769,1660.017,582.9869,334.8672,-467.3524,-1158.014,0.0,3372.5717,2778.4705,2194.7416,1621.0983,1056.9841,500.1039,77.4294,-811.4664,-1373.3612,0.0,-178.475,2758.8933,2170.6228,1588.4709,1010.007,430.967,3354.4225,-964.4308,-1373.363,0.0,-292.5607,3342.6794,2746.1729,2154.7912,1566.8202,978.96,385.2547,3338.6145,2741.761,2149.2751,1559.2637,968.0928,370.2558,-321.6665,-1006.8215,-1373.3629,0.0
1,14,35.0,0.02,1563.535783,1.167007,1.683,3,0.3805,normal,5.3221,201,3583.3367,2991.9432,2415.6574,1852.2492,1298.2214,749.1363,499.4242,0.0,2991.8654,1298.1961,3583.2549,2415.5912,1852.2011,749.1363,499.4242,0.0,2991.6176,1298.1154,3582.9944,2415.3802,1852.0477,749.1363,499.4242,0.0,1297.9648,3582.5085,749.1362,499.4241,0.0,2991.1554,2414.9868,1851.7616,2990.4021,1297.7194,3581.7167,2414.3456,1851.2953,749.1361,499.424,0.0,2989.246,2413.3616,1850.58,1297.3431,3580.5013,749.1359,499.4239,0.0,1296.7891,3578.7049,749.1356,499.4237,0.0,2987.5379,2411.9095,1849.5257,3576.129,2985.0919,2409.8378,1848.0289,1296.0057,749.1353,499.4235,0.0,2981.6874,1294.9565,3572.53,2406.9832,1845.997,749.1344,499.4229,0.0,2977.0538,1293.698,3567.6036,2403.2027,1843.4216,749.135,499.4233,0.0,2970.8262,2398.2668,1840.6859,1292.6634,3560.9578,749.1299,499.4199,0.0,3552.0976,2962.4878,2391.6665,1837.4998,1296.0566,749.1508,499.4339,0.0,731.2657,481.5652,0.0,1299.4329,3540.4642,2951.3833,2382.4194,789.9529,1832.4662,713.4358,463.7333,0.0,3525.5561,2936.8548,2369.3202,1822.7565,1297.8223,794.955,695.5915,445.892,0.0,3507.1033,2918.4788,2351.3923,1806.3146,1283.9977,785.1295,677.7586,428.058,0.0,3485.2403,2896.2832,2328.3459,1782.266,1259.447,761.855,659.8996,410.208,0.0,2870.8862,1224.2667,3460.6258,2300.6703,1751.09,723.4209,642.1254,392.4098,0.0,608.814,3434.4911,2843.5482,2269.6908,1713.9749,1178.7208,668.6932,623.9865,374.391,0.0,2816.1528,1125.127,3408.6025,2237.6134,1673.5227,596.3721,346.6611,-453.4912,-1146.9326,0.0,3385.1073,2791.0586,2207.4703,1634.0119,1070.0788,513.3866,91.1251,-796.6358,-1373.355,0.0,-164.3116,2770.7871,2182.6852,1600.7639,1022.5414,443.7186,3366.2544,-951.2957,-1373.357,0.0,-279.7892,3354.0282,2757.5858,2166.3782,1578.642,991.0074,397.4475,3349.7913,2753.002,2160.6898,1570.9093,979.9493,382.198,-309.6268,-994.6434,-1373.3569,0.0
1,15,37.0,0.02,1563.555783,1.167005,1.683,3,0.3805,normal,5.3221,201,3595.523,3003.539,2425.5345,1859.4375,1302.0064,749.1383,499.4255,0.0,3003.4575,1301.9799,3595.4374,2425.4652,1859.3872,749.1383,499.4255,0.0,3003.1995,1301.896,3595.1661,2425.2456,1859.2276,749.1382,499.4255,0.0,1301.7409,3594.6649,749.1382,499.4254,0.0,3002.7228,2424.84,1858.9327,3001.9556,1301.4914,3593.8582,2424.1873,1858.4584,749.138,499.4253,0.0,3000.7948,2423.2005,1857.7419,1301.1149,3592.6375,749.1378,499.4252,0.0,1300.5707,3590.86,749.1375,499.425,0.0,2999.106,2421.7676,1856.7042,3588.3486,2996.7248,2419.7589,1855.2604,1299.8183,749.1372,499.4248,0.0,2993.46,1298.8419,3584.8864,2417.0445,1853.3504,749.1364,499.4242,0.0,2989.0725,1297.7418,3580.195,2413.5306,1851.0245,749.1372,499.4248,0.0,2983.2179,2409.0382,1848.7949,1297.0598,3573.8935,749.1318,499.4212,0.0,3565.4687,2975.3677,2403.0763,1846.4618,1301.5803,749.1551,499.4368,0.0,731.2667,481.5658,0.0,1306.708,3554.3048,2964.8088,2394.6026,794.3089,1842.5968,713.4372,463.7342,0.0,3539.812,2950.7855,2382.2809,1834.1301,1307.1381,801.944,695.5925,445.8926,0.0,3521.6245,2932.7659,2364.9794,1818.7587,1294.911,794.2344,677.7595,428.0586,0.0,3499.8027,2910.6935,2342.2962,1795.442,1271.5378,772.5575,659.9006,410.2086,0.0,2885.1517,1237.1046,3474.9748,2314.6752,1764.6309,735.2998,642.1257,392.41,0.0,615.1667,3448.3948,2857.4219,2283.4617,1727.5349,1191.9123,681.2814,623.9897,374.393,0.0,2829.4583,1138.3295,3421.8997,2250.931,1686.8207,609.3529,357.6392,-440.5269,-1136.2397,0.0,3397.7437,2803.7275,2220.2236,1646.8689,1083.0242,526.4236,104.1504,-782.3111,-1373.3487,0.0,-150.5011,2782.8756,2194.8948,1613.1371,1035.0837,456.417,3378.2981,-938.1788,-1373.351,0.0,-266.9851,3365.6617,2769.2687,2178.1955,1590.6403,1003.1805,409.7396,3361.2782,2764.5394,2172.3641,1582.7661,991.9751,394.2987,-297.403,-982.2883,-1373.3509,0.0
1,16,38.0,0.0,1563.555783,1.167005,1.683,3,0.3805,normal,5.3221,201,3601.3766,3009.1083,2430.277,1862.8877,1303.8226,749.1392,499.4262,0.0,3009.0252,1303.7956,3601.2893,2430.2063,1862.8364,749.1392,499.4261,0.0,3008.7627,1303.7102,3601.0133,2429.983,1862.6741,749.1392,499.4261,0.0,1303.5532,3600.5057,749.1391,499.4261,0.0,3008.28,2429.5723,1862.3756,3007.5078,1303.3024,3599.6938,2428.9155,1861.8985,749.139,499.426,0.0,3006.3477,2427.9297,1861.1832,1302.9266,3598.4734,749.1388,499.4258,0.0,1302.3886,3596.7095,749.1385,499.4256,0.0,3004.6723,2426.5097,1860.1561,3594.2356,3002.3286,2424.5367,1858.7416,1301.6531,749.1382,499.4255,0.0,2999.1396,1300.7146,3590.8484,2421.8971,1856.8956,749.1373,499.4249,0.0,2994.8819,1299.6945,3586.2818,2418.5211,1854.697,749.1383,499.4255,0.0,2989.2211,2414.2547,1852.7205,1299.1876,3580.1611,749.1328,499.4219,0.0,3571.9639,2981.6232,2408.6155,1850.8106,1304.2599,749.1572,499.4382,0.0,731.2671,481.5661,0.0,1310.244,3561.0471,2971.3474,2400.5326,796.4254,1847.5239,713.4379,463.7347,0.0,3546.778,2957.5904,2388.6063,1839.6743,1311.6738,805.3439,695.593,445.893,0.0,3528.7441,2939.7676,2371.6301,1824.8395,1300.2344,798.6697,677.76,428.0589,0.0,3506.969,2917.7812,2349.1473,1801.8988,1277.4487,777.7802,659.901,410.2089,0.0,2892.1968,1243.3989,3482.0656,2321.5792,1771.289,741.1074,642.1259,392.4101,0.0,618.2329,3455.2974,2864.3048,2290.2801,1734.2298,1198.4039,687.4566,623.9913,374.3939,0.0,2836.0925,1144.8569,3428.5345,2257.5575,1693.4179,615.7482,362.9436,-434.251,-1131.2486,0.0,3404.0811,2810.0765,2226.6022,1653.2812,1089.4598,532.8833,110.5078,-775.2693,-1373.3456,0.0,-143.6804,2788.962,2201.031,1619.3396,1041.3544,462.7516,3384.3661,-931.6287,-1373.348,0.0,-260.5786,3371.5423,2775.1706,2184.1553,1596.6781,1009.294,415.9063,3367.0916,2770.3749,2178.2594,1588.7414,998.025,400.3835,-291.2514,-976.0734,-1373.3479,0.0
2,0,0.0,0.0,0.38,1.857894,80.505,4,0.0796,dry,10.9771,201,3246.3698,2647.04,2047.7102,1448.3804,849.0506,249.7208,0.0,-499.4415,2647.04,849.0506,3246.3698,2047.7102,1448.3804,249.7208,0.0,-499.4415,2647.04,849.0506,3246.3698,2047.7102,1448.3804,249.7208,0.0,-499.4415,849.0506,3246.3698,249.7208,0.0,-499.4415,2647.04,2047.7102,1448.3804,2647.04,849.0506,3246.3698,2047.7102,1448.3804,249.7208,0.0,-499.4415,2647.04,2047.7102,1448.3804,849.0506,3246.3698,249.7208,0.0,-499.4415,849.0506,3246.3698,249.7208,0.0,-499.4415,2647.04,2047.7102,1448.3804,3246.3698,2647.04,2047.7102,1448.3804,849.0506,249.7208,0.0,-499.4415,2647.04,849.0506,3246.3698,2047.7102,1448.3804,249.7208,0.0,-499.4415,2647.04,849.0506,3246.3698,2047.7102,1448.3804,249.7208,0.0,-499.4415,2647.04,2047.7102,1448.3804,849.0506,3246.3698,249.7208,0.0,-499.4415,3246.3698,2647.04,2047.7102,1448.3804,849.0506,249.7208,0.0,-499.4415,53.5116,-196.2092,-677.8135,849.0506,3246.3698,2647.04,2047.7102,249.7208,1448.3804,-142.6976,-392.4183,-856.1854,3246.3698,2647.04,2047.7102,1448.3804,849.0506,249.7208,-338.9067,-588.6275,-1034.5574,3246.3698,2647.04,2047.7102,1448.3804,849.0506,249.7208,-535.1159,-784.8367,-1212.9294,3246.3698,2647.04,2047.7102,1448.3804,849.0506,249.7208,-731.3251,-981.0458,-1391.3013,2647.04,849.0506,3246.3698,2047.7102,1448.3804,249.7208,-927.5342,-1177.255,-1569.6733,-461.4211,3246.3698,2647.04,2047.7102,1448.3804,849.0506,249.7208,-1123.7434,-1373.4641,-1748.0453,2647.04,849.0506,3246.3698,2047.7102,1448.3804,249.7208,-435.332,-1123.7434,-1373.4641,-1748.0453,3246.3698,2647.04,2047.7102,1448.3804,849.0506,249.7208,-441.2875,-1123.7434,-1373.4641,-1748.0453,-444.0503,2647.04,2047.7102,1448.3804,849.0506,249.7208,3246.3698,-1123.7434,-1373.4641,-1748.0453,-441.1899,3246.3698,2647.04,2047.7102,1448.3804,849.0506,249.7208,3246.3698,2647.04,2047.7102,1448.3804,849.0506,249.7208,-437.0113,-1123.7434,-1373.4641,-1748.0453
2,1,3.0,466.901557,467.281557,1.167547,80.505,4,0.0796,dry,10.9771,201,3259.5984,2665.5298,2086.1681,1537.3957,1059.4251,748.783,499.1602,0.0,2665.5295,1059.425,3259.5981,2086.1679,1537.3956,748.783,499.1602,0.0,2665.5282,1059.4245,3259.5968,2086.1668,1537.3948,748.783,499.1602,0.0,1059.4233,3259.5934,748.783,499.1602,0.0,2665.5249,2086.1639,1537.3926,2665.5163,1059.42,3259.5845,2086.1561,1537.3866,748.783,499.1602,0.0,2665.4942,2086.1355,1537.37,1059.4106,3259.5621,748.7829,499.1602,0.0,1059.3831,3259.5067,748.783,499.1602,0.0,2665.4382,2086.0805,1537.3232,3259.3759,2665.3002,2085.9319,1537.1866,1059.2988,748.7825,499.1599,0.0,2664.9741,1059.0222,3259.0922,2085.5283,1536.768,748.7841,499.1609,0.0,2664.2872,1058.0243,3258.5486,2084.4277,1535.431,748.7769,499.1564,0.0,2663.0537,2082.026,1530.6042,1054.0488,3257.6503,748.7989,499.17,0.0,3256.3792,2661.2127,2077.9324,1520.6522,1026.7034,748.6853,499.098,0.0,731.0285,481.3712,0.0,986.3658,3254.8347,2658.9212,2072.5921,531.5339,1506.1195,713.0584,463.4425,0.0,3253.2034,2656.5122,2067.0224,1491.7003,943.678,454.6432,695.1242,445.5455,0.0,3251.6743,2654.3053,2062.2112,1480.1379,920.0688,408.9778,677.3003,427.7237,0.0,3250.3624,2652.4674,2058.4323,1472.0254,902.5633,377.9508,658.9611,409.5792,0.0,2650.9998,888.5343,3249.2956,2055.5106,1465.6003,335.0461,642.0664,392.343,0.0,-53.2134,3248.4502,2649.8397,2053.1681,1460.312,875.5887,314.4922,622.3656,373.3341,0.0,2648.9338,865.5521,3247.7942,2051.3119,1455.9845,282.5603,-243.0136,-987.8217,-1341.1369,0.0,3247.3055,2648.2577,2049.9225,1452.7985,857.6481,265.364,-342.8092,-1104.0173,-1373.4535,0.0,-429.2836,2647.7957,2048.991,1450.7089,853.1339,256.4982,3246.9698,-1120.7877,-1373.4535,0.0,-438.6532,3246.775,2647.5305,2048.4697,1449.6112,850.9139,251.8357,3246.7115,2647.4446,2048.3049,1449.2759,850.2216,250.887,-436.1195,-1122.8366,-1373.4535,0.0
2,2,6.0,466.901557,934.183114,1.167048,80.505,4,0.0796,dry,10.9771,201,3286.5319,2697.9148,2135.0591,1611.0928,1145.7457,749.0576,499.3717,0.0,2697.9133,1145.7452,3286.5303,2135.0577,1611.0918,749.0576,499.3717,0.0,2697.9073,1145.7432,3286.524,2135.0526,1611.088,749.0576,499.3717,0.0,1145.7378,3286.5082,749.0576,499.3717,0.0,2697.892,2135.0392,1611.078,2697.8555,1145.7243,3286.4704,2135.0068,1611.0533,749.0576,499.3717,0.0,2697.77,2134.9291,1610.9922,1145.6902,3286.3829,749.0576,499.3717,0.0,1145.603,3286.1864,749.0576,499.3717,0.0,2697.5746,2134.7438,1610.8404,3285.7639,2697.1419,2134.3053,1610.4573,1145.3734,749.0573,499.3715,0.0,2696.2277,1144.7462,3284.9191,2133.2784,1609.4692,749.0575,499.3716,0.0,2694.4655,1142.9249,3283.3941,2130.9174,1606.8762,749.0542,499.3695,0.0,2691.4763,2126.2399,1599.6445,1137.3006,3280.9619,749.0588,499.3725,0.0,3277.5671,2687.1194,2118.5975,1585.5355,1111.5199,749.0102,499.3402,0.0,731.2267,481.5396,0.0,1070.6435,3273.4159,2681.671,2108.5477,631.2099,1564.9028,713.3884,463.7024,0.0,3268.9219,2675.7631,2097.5988,1542.7709,1023.7691,558.2888,695.5591,445.8713,0.0,3264.5337,2670.0591,2087.3561,1522.8867,989.1861,504.1239,677.7356,428.0435,0.0,3260.5662,2664.9789,2078.514,1506.6645,960.0835,461.2719,659.8658,410.1869,0.0,2660.6405,934.722,3257.1527,2071.0556,1492.7243,406.5517,642.0823,392.3835,0.0,185.2114,3254.3046,2657.0128,2064.7213,1480.5544,910.57,370.5601,623.8725,374.3222,0.0,2654.0536,889.8296,3251.9985,2059.4598,1470.0984,323.144,-99.8341,-880.3588,-1321.2401,0.0,3250.219,2651.7597,2055.3394,1461.8739,872.6508,288.2516,-263.5806,-1074.8013,-1373.4444,0.0,-406.7359,2650.1371,2052.4399,1456.1336,861.3628,267.903,3248.9599,-1114.1792,-1373.4445,0.0,-432.8825,3248.2124,2649.178,2050.7474,1452.8932,855.3522,256.766,3247.9651,2648.8617,2050.1965,1451.8649,853.4314,254.1134,-433.5087,-1120.1873,-1373.4445,0.0
